GeneSymbol	#tax_id	GeneID	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	type_of_gene	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations	Modification_date	Feature_type
SCARA5	9606	286133	-	NET33|Tesr	MIM:611306|HGNC:HGNC:28701|Ensembl:ENSG00000168079|AllianceGenome:HGNC:28701	8	8p21.1	scavenger receptor class A member 5	protein-coding	SCARA5	scavenger receptor class A member 5	O	scavenger receptor class A member 5|scavenger receptor class A, member 5 (putative)|scavenger receptor hlg|testis expressed scavenger receptor	20250511	-
SCARF1	9606	8578	-	SREC|SREC-I|SREC1	MIM:607873|HGNC:HGNC:16820|Ensembl:ENSG00000074660|AllianceGenome:HGNC:16820	17	17p13.3	scavenger receptor class F member 1	protein-coding	SCARF1	scavenger receptor class F member 1	O	scavenger receptor class F member 1|acetyl LDL receptor|scavenger receptor expressed by endothelial cells 1	20250503	-
SCD	9606	6319	-	FADS5|MSTP008|SCD1|SCDOS|hSCD1	MIM:604031|HGNC:HGNC:10571|Ensembl:ENSG00000099194|AllianceGenome:HGNC:10571	10	10q24.31	stearoyl-CoA desaturase	protein-coding	SCD	stearoyl-CoA desaturase	O	stearoyl-CoA desaturase|acyl-CoA desaturase|delta(9)-desaturase|fatty acid desaturase|predicted protein of HQ0998|stearoyl-CoA desaturase (delta-9-desaturase)|stearoyl-CoA desaturase opposite strand	20250503	-
SCGB1D1	9606	10648	-	LIPA|LPHA|LPNA	MIM:615060|HGNC:HGNC:18395|Ensembl:ENSG00000168515|AllianceGenome:HGNC:18395	11	11q12.3	secretoglobin family 1D member 1	protein-coding	SCGB1D1	secretoglobin family 1D member 1	O	secretoglobin family 1D member 1|lipophilin A (uteroglobin family member)|lipophilin-A|prostatein-like lipophilin A	20250503	-
SCGB2A1	9606	4246	-	LPHC|LPNC|MGB2|UGB3	MIM:604398|HGNC:HGNC:7051|Ensembl:ENSG00000124939|AllianceGenome:HGNC:7051	11	11q12.3	secretoglobin family 2A member 1	protein-coding	SCGB2A1	secretoglobin family 2A member 1	O	mammaglobin-B|lacryglobin|lipophilin C|mammaglobin-2	20250503	-
SCGB2A2	9606	4250	-	MGB1|PSBP1|UGB2	MIM:605562|HGNC:HGNC:7050|Ensembl:ENSG00000110484|AllianceGenome:HGNC:7050	11	11q12.3	secretoglobin family 2A member 2	protein-coding	SCGB2A2	secretoglobin family 2A member 2	O	mammaglobin-A|mammaglobin 1|prostatic steroid binding protein 1	20250503	-
SCN2B	9606	6327	-	ATFB14	MIM:601327|HGNC:HGNC:10589|Ensembl:ENSG00000149575|AllianceGenome:HGNC:10589	11	11q23.3	sodium voltage-gated channel beta subunit 2	protein-coding	SCN2B	sodium voltage-gated channel beta subunit 2	O	sodium channel regulatory subunit beta-2|neuronal voltage-gated sodium channel beta 2 subunit|sodium channel, voltage gated, type II beta subunit|sodium channel, voltage-gated, type II, beta polypeptide	20250503	-
SCN4B	9606	6330	-	ATFB17|LQT10|Navbeta4	MIM:608256|HGNC:HGNC:10592|Ensembl:ENSG00000177098|AllianceGenome:HGNC:10592	11	11q23.3	sodium voltage-gated channel beta subunit 4	protein-coding	SCN4B	sodium voltage-gated channel beta subunit 4	O	sodium channel regulatory subunit beta-4|sodium channel subunit beta-4|sodium channel, voltage-gated, type IV, beta subunit	20250503	-
SCN7A	9606	6332	-	NaG|Nav2.1|Nav2.2|SCN6A	MIM:182392|HGNC:HGNC:10594|Ensembl:ENSG00000136546|AllianceGenome:HGNC:10594	2	2q24.3	sodium voltage-gated channel alpha subunit 7	protein-coding	SCN7A	sodium voltage-gated channel alpha subunit 7	O	sodium channel protein type 7 subunit alpha|atypical sodium channel Nav2.1|nax channel|putative voltage-gated sodium channel subunit alpha Nax|sodium channel protein cardiac and skeletal muscle subunit alpha|sodium channel protein type VII subunit alpha|sodium channel, voltage-gated, type VI, alpha polypeptide|sodium channel, voltage-gated, type VII, alpha subunit|voltage-dependent sodium channel alpha subunit	20250503	-
SCNN1A	9606	6337	-	BESC2|ENaCa|ENaCalpha|LIDLS3|PHA1B1|SCNEA|SCNN1	MIM:600228|HGNC:HGNC:10599|Ensembl:ENSG00000111319|AllianceGenome:HGNC:10599	12	12p13.31	sodium channel epithelial 1 subunit alpha	protein-coding	SCNN1A	sodium channel epithelial 1 subunit alpha	O	epithelial sodium channel subunit alpha|ENaC subunit alpha|alpha ENaC-2|alpha-ENaC|alpha-NaCH|amiloride-sensitive epithelial sodium channel alpha subunit|amiloride-sensitive sodium channel subunit alpha 2|epithelial Na(+) channel subunit alpha|nasal epithelial sodium channel alpha subunit|nonvoltage-gated sodium channel 1 subunit alpha|sodium channel epithelial 1 alpha subunit|sodium channel, non voltage gated 1 alpha subunit|sodium channel, non-voltage-gated 1 alpha|sodium channel, nonvoltage-gated 1 alpha	20250503	-
SCNN1B	9606	6338	-	BESC1|ENaCb|ENaCbeta|LIDLS1|PHA1B2|SCNEB|beta-ENaC|beta-NaCH	MIM:600760|HGNC:HGNC:10600|Ensembl:ENSG00000168447|AllianceGenome:HGNC:10600	16	16p12.2	sodium channel epithelial 1 subunit beta	protein-coding	SCNN1B	sodium channel epithelial 1 subunit beta	O	epithelial sodium channel subunit beta|amiloride-sensitive sodium channel subunit beta|ENaC subunit beta|amiloride-sensitive sodium channel subunit beta 1|epithelial Na(+) channel subunit beta|epithelial sodium channel beta-2 subunit|epithelial sodium channel beta-3 subunit|mutant sodium channel epithelial 1 beta subunit|nasal epithelial sodium channel beta subunit|nonvoltage-gated sodium channel 1 subunit beta|sodium channel epithelial 1 beta subunit|sodium channel, non-voltage-gated 1, beta subunit	20250503	-
SCNN1G	9606	6340	-	BESC3|ENaCg|ENaCgamma|LDLS2|PHA1|PHA1B3|SCNEG	MIM:600761|HGNC:HGNC:10602|Ensembl:ENSG00000166828|AllianceGenome:HGNC:10602	16	16p12.2	sodium channel epithelial 1 subunit gamma	protein-coding	SCNN1G	sodium channel epithelial 1 subunit gamma	O	epithelial sodium channel subunit gamma|ENaC gamma subunit|ENaC subunit gamma|amiloride-sensitive epithelial sodium channel gamma subunit|amiloride-sensitive sodium channel gamma-subunit|amiloride-sensitive sodium channel subunit gamma|epithelial Na(+) channel subunit gamma|gamma-ENaC|gamma-NaCH|nonvoltage-gated sodium channel 1 subunit gamma|sodium channe epithelial 1 gamma subunit|sodium channel epithelial 1 gamma subunit|sodium channel, non-voltage-gated 1, gamma subunit|sodium channel, nonvoltage-gated 1, gamma	20250503	-
SCX	9606	642658	-	SCXA|SCXB|bHLHa48	MIM:609067|HGNC:HGNC:32322|Ensembl:ENSG00000260428|AllianceGenome:HGNC:32322	8	8q24.3	scleraxis bHLH transcription factor	protein-coding	SCX	scleraxis bHLH transcription factor	O	basic helix-loop-helix transcription factor scleraxis|class A basic helix-loop-helix protein 41|class A basic helix-loop-helix protein 48|class II bHLH protein scleraxis|scleraxis basic helix-loop-helix transcription factor|scleraxis homolog A|scleraxis homolog B	20250503	-
SDC1	9606	6382	-	CD138|SDC|SYND1|syndecan	MIM:186355|HGNC:HGNC:10658|Ensembl:ENSG00000115884|AllianceGenome:HGNC:10658	2	2p24.1	syndecan 1	protein-coding	SDC1	syndecan 1	O	syndecan-1|CD138 antigen|heparan sulfate proteoglycan fibroblast growth factor receptor|syndecan proteoglycan 1	20250503	-
SDF2L1	9606	23753	-	-	MIM:607551|HGNC:HGNC:10676|Ensembl:ENSG00000128228|AllianceGenome:HGNC:10676	22	22q11.21	stromal cell derived factor 2 like 1	protein-coding	SDF2L1	stromal cell derived factor 2 like 1	O	stromal cell-derived factor 2-like protein 1|PWP1-interacting protein 8|SDF2-like 1|SDF2-like protein 1|dihydropyrimidinase-like 2	20250503	-
SEL1L3	9606	23231	-	Sel-1L3	MIM:619914|HGNC:HGNC:29108|Ensembl:ENSG00000091490|AllianceGenome:HGNC:29108	4	4p15.2	SEL1L family member 3	protein-coding	SEL1L3	SEL1L family member 3	O	protein sel-1 homolog 3|sel-1 suppressor of lin-12-like 3|suppressor of lin-12-like protein 3	20250503	-
SELE	9606	6401	-	CD62E|ELAM|ELAM1|ESEL|LECAM2|selectin-e	MIM:131210|HGNC:HGNC:10718|Ensembl:ENSG00000007908|AllianceGenome:HGNC:10718	1	1q24.2	selectin E	protein-coding	SELE	selectin E	O	E-selectin|CD62 antigen-like family member E|ELAM-1|endothelial adhesion molecule 1|endothelial leukocyte adhesion molecule 1|leukocyte endothelial cell adhesion molecule 2	20250511	-
SELENOI	9606	85465	-	EPT1|SELI|SEPI|SPG81	MIM:607915|HGNC:HGNC:29361|Ensembl:ENSG00000138018|AllianceGenome:HGNC:29361	2	2p23.3	selenoprotein I	protein-coding	SELENOI	selenoprotein I	O	ethanolaminephosphotransferase 1|ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific)|hEPT1	20250503	-
SELENOM	9606	140606	-	SELM|SEPM	MIM:610918|HGNC:HGNC:30397|Ensembl:ENSG00000198832|AllianceGenome:HGNC:30397	22	22q12.2	selenoprotein M	protein-coding	SELENOM	selenoprotein M	O	selenoprotein M|selenoprotein SelM	20250503	-
SELENOP	9606	6414	-	SELP|SEPP|SEPP1|SeP	MIM:601484|HGNC:HGNC:10751|Ensembl:ENSG00000250722|AllianceGenome:HGNC:10751	5	5p12	selenoprotein P	protein-coding	SELENOP	selenoprotein P	O	selenoprotein P|selenoprotein P, plasma, 1	20250503	-
SELP	9606	6403	-	CD62|CD62P|GMP140|GRMP|LECAM3|PADGEM|PSEL	MIM:173610|HGNC:HGNC:10721|Ensembl:ENSG00000174175|AllianceGenome:HGNC:10721	1	1q24.2	selectin P	protein-coding	SELP	selectin P	O	P-selectin|CD62 antigen-like family member P|GMP-140|granule membrane protein 140|granule membrane protein 140kDa|granulocyte membrane protein|leukocyte-endothelial cell adhesion molecule 3|platelet activation dependent granule-external membrane protein|platelet alpha-granule membrane protein|selectin P (granule membrane protein 140kDa, antigen CD62)	20250503	-
SEPTIN10	9606	151011	-	SEPT10|Septin-10	MIM:611737|HGNC:HGNC:14349|Ensembl:ENSG00000186522|AllianceGenome:HGNC:14349	2	2q13	septin 10	protein-coding	SEPTIN10	septin 10	O	septin-10	20250511	-
SERINC1	9606	57515	-	TDE1L|TDE2|TMS-2|TMS2	MIM:614548|HGNC:HGNC:13464|Ensembl:ENSG00000111897|AllianceGenome:HGNC:13464	6	6q22.31	serine incorporator 1	protein-coding	SERINC1	serine incorporator 1	O	serine incorporator 1|tumor differentially expressed protein 2	20250503	-
SERINC2	9606	347735	-	FKSG84|PRO0899|TDE2|TDE2L	MIM:614549|HGNC:HGNC:23231|Ensembl:ENSG00000168528|AllianceGenome:HGNC:23231	1	1p35.2	serine incorporator 2	protein-coding	SERINC2	serine incorporator 2	O	serine incorporator 2|tumor differentially expressed protein 2	20250503	-
SERPINF1	9606	5176	-	EPC-1|OI12|OI6|PEDF|PIG35	MIM:172860|HGNC:HGNC:8824|Ensembl:ENSG00000132386|AllianceGenome:HGNC:8824	17	17p13.3	serpin family F member 1	protein-coding	SERPINF1	serpin family F member 1	O	pigment epithelium-derived factor|alpha-2 antiplasmin|cell proliferation-inducing gene 35 protein|serine (or cysteine) proteinase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1|serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1|testis tissue sperm-binding protein Li 70n	20250503	-
SERPING1	9606	710	-	C1IN|C1INH|C1NH|HAE1|HAE2	MIM:606860|HGNC:HGNC:1228|Ensembl:ENSG00000149131|AllianceGenome:HGNC:1228	11	11q12.1	serpin family G member 1	protein-coding	SERPING1	serpin family G member 1	O	plasma protease C1 inhibitor|C1 esterase inhibitor|C1-inhibiting factor|C1-inhibitor|complement component 1 inhibitor|epididymis secretory sperm binding protein|serine/cysteine proteinase inhibitor clade G member 1|serpin G1|serpin peptidase inhibitor clade G member 1|serpin peptidase inhibitor, clade G (C1 inhibitor), member 1	20250503	-
SERTAD4-AS1	9606	574036	-	C1orf133	HGNC:HGNC:32019|AllianceGenome:HGNC:32019	1	1q32.2	SERTAD4 antisense RNA 1	ncRNA	SERTAD4-AS1	SERTAD4 antisense RNA 1	O	SERTAD4 antisense RNA 1 (non-protein coding)	20250304	-
SERTM1	9606	400120	-	C13orf36	HGNC:HGNC:33792|Ensembl:ENSG00000180440|AllianceGenome:HGNC:33792	13	13q13.3	serine rich and transmembrane domain containing 1	protein-coding	SERTM1	serine rich and transmembrane domain containing 1	O	serine-rich and transmembrane domain-containing protein 1	20250503	-
SERTM2	9606	401613	-	CARDEL|DKFZp686D0853|LINC00890	HGNC:HGNC:48576|Ensembl:ENSG00000260802|AllianceGenome:HGNC:48576	X	Xq23	serine rich and transmembrane domain containing 2	protein-coding	SERTM2	serine rich and transmembrane domain containing 2	O	serine-rich and transmembrane domain-containing 2|CARdiac DEvelopment Long non-coding RNA|long intergenic non-protein coding RNA 890	20250519	-
SETBP1	9606	26040	-	MRD29|SEB	MIM:611060|HGNC:HGNC:15573|Ensembl:ENSG00000152217|AllianceGenome:HGNC:15573	18	18q12.3	SET binding protein 1	protein-coding	SETBP1	SET binding protein 1	O	SET-binding protein	20250503	-
SETD7	9606	80854	-	KMT7|SET7|SET7/9|SET9	MIM:606594|HGNC:HGNC:30412|Ensembl:ENSG00000145391|AllianceGenome:HGNC:30412	4	4q31.1	SET domain containing 7, histone lysine methyltransferase	protein-coding	SETD7	SET domain containing 7, histone lysine methyltransferase	O	histone-lysine N-methyltransferase SETD7|H3-K4-HMTase SETD7|SET domain containing 7, lysine methyltransferase|SET domain containing lysine methyltransferase 7|SET domain-containing protein 7|histone H3-K4 methyltransferase SETD7|histone H3-lysine 4-specific methyltransferase|lysine N-methyltransferase 7	20250514	-
SFMBT2	9606	57713	-	-	MIM:615392|HGNC:HGNC:20256|Ensembl:ENSG00000198879|AllianceGenome:HGNC:20256	10	10p14	Scm like with four mbt domains 2	protein-coding	SFMBT2	Scm like with four mbt domains 2	O	scm-like with four MBT domains protein 2|Scm-related gene containing four mbt domains 2|scm-like with 4 MBT domains protein 2	20250503	-
SFN	9606	2810	-	YWHAS	MIM:601290|HGNC:HGNC:10773|Ensembl:ENSG00000175793|AllianceGenome:HGNC:10773	1	1p36.11	stratifin	protein-coding	SFN	stratifin	O	14-3-3 protein sigma|epithelial cell marker protein 1	20250511	-
SFRP1	9606	6422	-	FRP|FRP-1|FRP1|FrzA|SARP2	MIM:604156|HGNC:HGNC:10776|Ensembl:ENSG00000104332|AllianceGenome:HGNC:10776	8	8p11.21	secreted frizzled related protein 1	protein-coding	SFRP1	secreted frizzled related protein 1	O	secreted frizzled-related protein 1|SARP-2|frizzled-related protein|sFRP-1|secreted apoptosis-related protein 2	20250503	-
SFRP4	9606	6424	-	FRP-4|FRPHE|FRZB-2|PYL|sFRP-4	MIM:606570|HGNC:HGNC:10778|Ensembl:ENSG00000106483|AllianceGenome:HGNC:10778	7	7p14.1	secreted frizzled related protein 4	protein-coding	SFRP4	secreted frizzled related protein 4	O	secreted frizzled-related protein 4|frizzled protein, human endometrium|secreted frizzled-related protein 4; secreted frizzled-related protein 4	20250511	-
SGCA	9606	6442	-	50DAG|ADL|DAG2|DMDA2|LGMD2D|LGMDR3|SCARMD1|adhalin	MIM:600119|HGNC:HGNC:10805|Ensembl:ENSG00000108823|AllianceGenome:HGNC:10805	17	17q21.33	sarcoglycan alpha	protein-coding	SGCA	sarcoglycan alpha	O	alpha-sarcoglycan|50 kDa dystrophin-associated glycoprotein|50kD DAG|alpha-SG|dystroglycan-2|limb girdle muscular dystrophy 2D|sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)	20250503	-
SGCE	9606	8910	-	DYT11|ESG|epsilon-SG	MIM:604149|HGNC:HGNC:10808|Ensembl:ENSG00000127990|AllianceGenome:HGNC:10808	7	7q21.3	sarcoglycan epsilon	protein-coding	SGCE	sarcoglycan epsilon	O	epsilon-sarcoglycan|dystonia 11, myoclonic	20250503	-
SGO1	9606	151648	-	CAID|NY-BR-85|SGO|SGOL1	MIM:609168|HGNC:HGNC:25088|Ensembl:ENSG00000129810|AllianceGenome:HGNC:25088	3	3p24.3	shugoshin 1	protein-coding	SGO1	shugoshin 1	O	shugoshin 1|serologically defined breast cancer antigen NY-BR-85|shugoshin 1AB protein|shugoshin 1CD protein|shugoshin 1EF protein|shugoshin 1GH protein|shugoshin 1KL protein	20250503	-
SH2D3C	9606	10044	-	CHAT|NSP3|PRO34088|SHEP1	MIM:604722|HGNC:HGNC:16884|Ensembl:ENSG00000095370|AllianceGenome:HGNC:16884	9	9q34.11	SH2 domain containing 3C	protein-coding	SH2D3C	SH2 domain containing 3C	O	SH2 domain-containing protein 3C|SH2 domain-containing Eph receptor-binding protein 1|cas/HEF1-associated signal transducer|chat-H|novel SH2-containing protein 3	20250503	-
SH3BGRL	9606	6451	-	HEL-S-115|SH3BGR	MIM:300190|HGNC:HGNC:10823|Ensembl:ENSG00000131171|AllianceGenome:HGNC:10823	X	Xq21.1	SH3 domain binding glutamate rich protein like	protein-coding	SH3BGRL	SH3 domain binding glutamate rich protein like	O	adapter SH3BGRL|SH3 domain binding glutamic acid-rich protein like|SH3 domain-binding glutamic acid-rich-like protein|SH3 domain-binding glutamic acid-rich-like protein 1|SH3-binding domain glutamic acid-rich protein like|epididymis secretory protein Li 115	20250503	-
SH3BP5	9606	9467	-	SAB|SH3BP-5	MIM:605612|HGNC:HGNC:10827|Ensembl:ENSG00000131370|AllianceGenome:HGNC:10827	3	3p25.1	SH3 domain binding protein 5	protein-coding	SH3BP5	SH3 domain binding protein 5	O	SH3 domain-binding protein 5|SH3 domain-binding protein that preferentially associates with BTK|SH3-domain binding protein 5 (BTK-associated)	20250503	-
SH3D19	9606	152503	-	EBP|EVE1|Eve-1|Kryn|SH3P19	MIM:608674|HGNC:HGNC:30418|Ensembl:ENSG00000109686|AllianceGenome:HGNC:30418	4	4q31.3	SH3 domain containing 19	protein-coding	SH3D19	SH3 domain containing 19	O	SH3 domain-containing protein 19|ADAM-binding protein Eve-1|EEN-binding protein|SH3 domain protein D19	20250503	-
SH3PXD2A	9606	9644	-	FISH|SH3MD1|TKS5	MIM:619455|HGNC:HGNC:23664|Ensembl:ENSG00000107957|AllianceGenome:HGNC:23664	10	10q24.33	SH3 and PX domains 2A	protein-coding	SH3PXD2A	SH3 and PX domains 2A	O	SH3 and PX domain-containing protein 2A|SH3 multiple domains 1|adapter protein TKS5|adaptor protein TKS5|five SH3 domain-containing protein|tyrosine kinase substrate with five SH3 domains	20250503	-
SHANK3	9606	85358	-	DEL22q13.3|PROSAP2|PSAP2|SCZD15|SPANK-2	MIM:606230|HGNC:HGNC:14294|Ensembl:ENSG00000251322|AllianceGenome:HGNC:14294	22	22q13.33	SH3 and multiple ankyrin repeat domains 3	protein-coding	SHANK3	SH3 and multiple ankyrin repeat domains 3	O	SH3 and multiple ankyrin repeat domains protein 3|proline rich synapse associated protein 2|shank postsynaptic density protein|shank3 postsynaptic density protein	20250511	-
SHC2	9606	25759	-	SCK|SHCB|SLI	MIM:605217|HGNC:HGNC:29869|Ensembl:ENSG00000129946|AllianceGenome:HGNC:29869	19	19p13.3	SHC adaptor protein 2	protein-coding	SHC2	SHC adaptor protein 2	O	SHC-transforming protein 2|SH2 domain protein C2|SHC (Src homology 2 domain containing) transforming protein 2|SHC-transforming protein B|neuronal Shc adaptor homolog|protein Sck|src homology 2 domain-containing-transforming protein C2	20250503	-
SHCBP1	9606	79801	-	PAL	MIM:611027|HGNC:HGNC:29547|Ensembl:ENSG00000171241|AllianceGenome:HGNC:29547	16	16q11.2	SHC binding and spindle associated 1	protein-coding	SHCBP1	SHC binding and spindle associated 1	O	SHC SH2 domain-binding protein 1|Protein expressed in Activated Lymphocytes	20250503	-
SHE	9606	126669	-	-	MIM:610482|HGNC:HGNC:27004|Ensembl:ENSG00000169291|AllianceGenome:HGNC:27004	1	1q21.3	Src homology 2 domain containing E	protein-coding	SHE	Src homology 2 domain containing E	O	SH2 domain-containing adapter protein E	20250503	-
SHISAL1	9606	85352	-	KIAA1644	MIM:620220|HGNC:HGNC:29335|Ensembl:ENSG00000138944|AllianceGenome:HGNC:29335	22	22q13.31	shisa like 1	protein-coding	SHISAL1	shisa like 1	O	protein shisa-like-1	20250503	-
SHMT2	9606	6472	-	GLYA|HEL-S-51e|NEDCASB|SHMT|mSHMT	MIM:138450|HGNC:HGNC:10852|Ensembl:ENSG00000182199|AllianceGenome:HGNC:10852	12	12q13.3	serine hydroxymethyltransferase 2	protein-coding	SHMT2	serine hydroxymethyltransferase 2	O	serine hydroxymethyltransferase, mitochondrial|GLY A+|epididymis secretory sperm binding protein Li 51e|glycine auxotroph A, human complement for hamster|glycine hydroxymethyltransferase|mitochondrial serine hydroxymethyltransferase|serine aldolase|serine hydroxymethylase|serine hydroxymethyltransferase 2 (mitochondrial)|serine methylase|threonine aldolase	20250511	-
SIPA1L2	9606	57568	-	SPAL2|SPAR2	MIM:611609|HGNC:HGNC:23800|Ensembl:ENSG00000116991|AllianceGenome:HGNC:23800	1	1q42.2	signal induced proliferation associated 1 like 2	protein-coding	SIPA1L2	signal induced proliferation associated 1 like 2	O	signal-induced proliferation-associated 1-like protein 2|SIPA1-like protein 2|SPA-1-like 2|spine-associated RapGAP 2	20250503	-
SIX1	9606	6495	-	BOS3|DFNA23|TIP39	MIM:601205|HGNC:HGNC:10887|Ensembl:ENSG00000126778|AllianceGenome:HGNC:10887	14	14q23.1	SIX homeobox 1	protein-coding	SIX1	SIX homeobox 1	O	homeobox protein SIX1|sine oculis homeobox homolog 1	20250503	-
SIX4	9606	51804	-	AREC3	MIM:606342|HGNC:HGNC:10890|Ensembl:ENSG00000100625|AllianceGenome:HGNC:10890	14	14q23.1	SIX homeobox 4	protein-coding	SIX4	SIX homeobox 4	O	homeobox protein SIX4|sine oculis homeobox homolog 4	20250503	-
SKA1	9606	220134	-	C18orf24	MIM:616673|HGNC:HGNC:28109|Ensembl:ENSG00000154839|AllianceGenome:HGNC:28109	18	18q21.1	spindle and kinetochore associated complex subunit 1	protein-coding	SKA1	spindle and kinetochore associated complex subunit 1	O	SKA complex subunit 1|spindle and KT (kinetochore) associated 1|spindle and kinetochore-associated protein 1	20250503	-
